2024-07-30 17:43:24,054 INFO    StreamThr :13985 [internal.py:wandb_internal():85] W&B internal server running at pid: 13985, started at: 2024-07-30 17:43:24.053306
2024-07-30 17:43:25,061 DEBUG   HandlerThread:13985 [system_monitor.py:probe():223] {'os': 'macOS-14.4.1-arm64-arm-64bit', 'python': '3.12.4', 'heartbeatAt': '2024-07-30T08:43:25.031345', 'startedAt': '2024-07-30T08:43:24.043946', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/seongyeon/Desktop/AI/AIFFEL/MLOps/model_registry_wandb/load_and_predict.py', 'codePathLocal': 'load_and_predict.py', 'codePath': 'MLOps/model_registry_wandb/load_and_predict.py', 'git': {'remote': 'https://github.com/seongyeon1/aiffel.git', 'commit': '0f355dbe815e285dc19194165e2f9dd17eca4776'}, 'email': 'ksy974498@gmail.com', 'root': '/Users/seongyeon/Desktop/AI/AIFFEL', 'host': 'gimseong-yeons-MacBook-Pro-2.local', 'username': 'seongyeon', 'executable': '/opt/homebrew/Caskroom/miniforge/base/envs/MLOps/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3504, 'min': 600, 'max': 3504}, 'cpu_freq_per_core': [{'current': 3504, 'min': 600, 'max': 3504}], 'disk': {'/': {'total': 460.4317207336426, 'used': 356.7455062866211}}, 'gpuapple': {'type': 'Apple M2', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 24.0}}
2024-07-30 17:43:25,061 INFO    HandlerThread:13985 [system_monitor.py:probe():224] Finished collecting system info
2024-07-30 17:43:25,061 INFO    HandlerThread:13985 [system_monitor.py:probe():227] Publishing system info
2024-07-30 17:43:25,061 DEBUG   HandlerThread:13985 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-07-30 17:43:25,577 INFO    Thread-12 :13985 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/seongyeon/Desktop/AI/AIFFEL/MLOps/model_registry_wandb/wandb/run-20240730_174324-9zq9nl3o/files/conda-environment.yaml
2024-07-30 17:43:26,375 DEBUG   HandlerThread:13985 [system_info.py:_save_conda():224] Saving conda packages done
2024-07-30 17:43:26,376 INFO    HandlerThread:13985 [system_monitor.py:probe():229] Finished publishing system info
2024-07-30 17:43:26,378 DEBUG   SenderThread:13985 [sender.py:send():379] send: files
2024-07-30 17:43:26,378 INFO    SenderThread:13985 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-07-30 17:43:26,487 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: python_packages
2024-07-30 17:43:26,487 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: python_packages
2024-07-30 17:43:26,488 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: stop_status
2024-07-30 17:43:26,488 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: stop_status
2024-07-30 17:43:26,489 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-30 17:43:26,580 INFO    Thread-12 :13985 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/seongyeon/Desktop/AI/AIFFEL/MLOps/model_registry_wandb/wandb/run-20240730_174324-9zq9nl3o/files/conda-environment.yaml
2024-07-30 17:43:26,580 INFO    Thread-12 :13985 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/seongyeon/Desktop/AI/AIFFEL/MLOps/model_registry_wandb/wandb/run-20240730_174324-9zq9nl3o/files/wandb-metadata.json
2024-07-30 17:43:26,580 INFO    Thread-12 :13985 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/seongyeon/Desktop/AI/AIFFEL/MLOps/model_registry_wandb/wandb/run-20240730_174324-9zq9nl3o/files/requirements.txt
2024-07-30 17:43:26,748 DEBUG   SenderThread:13985 [sender.py:send():379] send: telemetry
2024-07-30 17:43:27,087 INFO    wandb-upload_0:13985 [upload_job.py:push():130] Uploaded file /var/folders/1b/dx8_94fs0q740wx3lfknk6y40000gn/T/tmpjg0aeue8wandb/o6ela1g9-wandb-metadata.json
2024-07-30 17:43:27,272 DEBUG   SenderThread:13985 [sender.py:send():379] send: exit
2024-07-30 17:43:27,272 INFO    SenderThread:13985 [sender.py:send_exit():586] handling exit code: 0
2024-07-30 17:43:27,272 INFO    SenderThread:13985 [sender.py:send_exit():588] handling runtime: 2
2024-07-30 17:43:27,273 INFO    SenderThread:13985 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-30 17:43:27,273 INFO    SenderThread:13985 [sender.py:send_exit():594] send defer
2024-07-30 17:43:27,273 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: defer
2024-07-30 17:43:27,273 INFO    HandlerThread:13985 [handler.py:handle_request_defer():184] handle defer: 0
2024-07-30 17:43:27,274 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: defer
2024-07-30 17:43:27,274 INFO    SenderThread:13985 [sender.py:send_request_defer():610] handle sender defer: 0
2024-07-30 17:43:27,274 INFO    SenderThread:13985 [sender.py:transition_state():614] send defer: 1
2024-07-30 17:43:27,274 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: defer
2024-07-30 17:43:27,274 INFO    HandlerThread:13985 [handler.py:handle_request_defer():184] handle defer: 1
2024-07-30 17:43:27,274 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: defer
2024-07-30 17:43:27,274 INFO    SenderThread:13985 [sender.py:send_request_defer():610] handle sender defer: 1
2024-07-30 17:43:27,274 INFO    SenderThread:13985 [sender.py:transition_state():614] send defer: 2
2024-07-30 17:43:27,274 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: defer
2024-07-30 17:43:27,274 INFO    HandlerThread:13985 [handler.py:handle_request_defer():184] handle defer: 2
2024-07-30 17:43:27,274 INFO    HandlerThread:13985 [system_monitor.py:finish():203] Stopping system monitor
2024-07-30 17:43:27,274 DEBUG   SystemMonitor:13985 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-30 17:43:27,274 DEBUG   SystemMonitor:13985 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-30 17:43:27,274 DEBUG   SystemMonitor:13985 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-30 17:43:27,274 INFO    HandlerThread:13985 [interfaces.py:finish():200] Joined cpu monitor
2024-07-30 17:43:27,274 INFO    HandlerThread:13985 [interfaces.py:finish():200] Joined disk monitor
2024-07-30 17:43:27,304 INFO    HandlerThread:13985 [interfaces.py:finish():200] Joined gpuapple monitor
2024-07-30 17:43:27,304 INFO    HandlerThread:13985 [interfaces.py:finish():200] Joined memory monitor
2024-07-30 17:43:27,304 INFO    HandlerThread:13985 [interfaces.py:finish():200] Joined network monitor
2024-07-30 17:43:27,304 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: defer
2024-07-30 17:43:27,304 INFO    SenderThread:13985 [sender.py:send_request_defer():610] handle sender defer: 2
2024-07-30 17:43:27,304 INFO    SenderThread:13985 [sender.py:transition_state():614] send defer: 3
2024-07-30 17:43:27,304 DEBUG   SenderThread:13985 [sender.py:send():379] send: telemetry
2024-07-30 17:43:27,304 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: defer
2024-07-30 17:43:27,304 INFO    HandlerThread:13985 [handler.py:handle_request_defer():184] handle defer: 3
2024-07-30 17:43:27,304 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: defer
2024-07-30 17:43:27,304 INFO    SenderThread:13985 [sender.py:send_request_defer():610] handle sender defer: 3
2024-07-30 17:43:27,304 INFO    SenderThread:13985 [sender.py:transition_state():614] send defer: 4
2024-07-30 17:43:27,304 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: defer
2024-07-30 17:43:27,304 INFO    HandlerThread:13985 [handler.py:handle_request_defer():184] handle defer: 4
2024-07-30 17:43:27,304 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: defer
2024-07-30 17:43:27,304 INFO    SenderThread:13985 [sender.py:send_request_defer():610] handle sender defer: 4
2024-07-30 17:43:27,304 INFO    SenderThread:13985 [sender.py:transition_state():614] send defer: 5
2024-07-30 17:43:27,304 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: defer
2024-07-30 17:43:27,304 INFO    HandlerThread:13985 [handler.py:handle_request_defer():184] handle defer: 5
2024-07-30 17:43:27,304 DEBUG   SenderThread:13985 [sender.py:send():379] send: summary
2024-07-30 17:43:27,305 INFO    SenderThread:13985 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-30 17:43:27,305 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: defer
2024-07-30 17:43:27,305 INFO    SenderThread:13985 [sender.py:send_request_defer():610] handle sender defer: 5
2024-07-30 17:43:27,305 INFO    SenderThread:13985 [sender.py:transition_state():614] send defer: 6
2024-07-30 17:43:27,305 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: defer
2024-07-30 17:43:27,305 INFO    HandlerThread:13985 [handler.py:handle_request_defer():184] handle defer: 6
2024-07-30 17:43:27,305 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: defer
2024-07-30 17:43:27,305 INFO    SenderThread:13985 [sender.py:send_request_defer():610] handle sender defer: 6
2024-07-30 17:43:27,306 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: status_report
2024-07-30 17:43:27,522 INFO    SenderThread:13985 [sender.py:transition_state():614] send defer: 7
2024-07-30 17:43:27,522 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: defer
2024-07-30 17:43:27,522 INFO    HandlerThread:13985 [handler.py:handle_request_defer():184] handle defer: 7
2024-07-30 17:43:27,522 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: defer
2024-07-30 17:43:27,523 INFO    SenderThread:13985 [sender.py:send_request_defer():610] handle sender defer: 7
2024-07-30 17:43:27,523 INFO    SenderThread:13985 [sender.py:transition_state():614] send defer: 8
2024-07-30 17:43:27,523 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: defer
2024-07-30 17:43:27,523 INFO    HandlerThread:13985 [handler.py:handle_request_defer():184] handle defer: 8
2024-07-30 17:43:27,523 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: defer
2024-07-30 17:43:27,523 INFO    SenderThread:13985 [sender.py:send_request_defer():610] handle sender defer: 8
2024-07-30 17:43:27,523 INFO    SenderThread:13985 [job_builder.py:build():440] Attempting to build job artifact
2024-07-30 17:43:27,524 INFO    SenderThread:13985 [job_builder.py:_get_source_type():569] is repo sourced job
2024-07-30 17:43:27,547 INFO    SenderThread:13985 [job_builder.py:build():545] adding wandb-job metadata file
2024-07-30 17:43:27,548 INFO    SenderThread:13985 [sender.py:transition_state():614] send defer: 9
2024-07-30 17:43:27,549 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: defer
2024-07-30 17:43:27,549 DEBUG   SenderThread:13985 [sender.py:send():379] send: artifact
2024-07-30 17:43:27,549 INFO    HandlerThread:13985 [handler.py:handle_request_defer():184] handle defer: 9
2024-07-30 17:43:27,583 INFO    Thread-12 :13985 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/seongyeon/Desktop/AI/AIFFEL/MLOps/model_registry_wandb/wandb/run-20240730_174324-9zq9nl3o/files/config.yaml
2024-07-30 17:43:27,583 INFO    Thread-12 :13985 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/seongyeon/Desktop/AI/AIFFEL/MLOps/model_registry_wandb/wandb/run-20240730_174324-9zq9nl3o/files/wandb-summary.json
2024-07-30 17:43:28,277 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-30 17:43:29,042 INFO    wandb-upload_1:13985 [upload_job.py:push():88] Uploaded file /Users/seongyeon/Library/Application Support/wandb/artifacts/staging/tmpqu8hup4m
2024-07-30 17:43:29,072 INFO    wandb-upload_0:13985 [upload_job.py:push():88] Uploaded file /var/folders/1b/dx8_94fs0q740wx3lfknk6y40000gn/T/tmpyy_q91c2/wandb-job.json
2024-07-30 17:43:32,185 INFO    SenderThread:13985 [sender.py:send_artifact():1537] sent artifact job-https___github.com_seongyeon1_aiffel.git_MLOps_model_registry_wandb_load_and_predict.py - {'id': 'QXJ0aWZhY3Q6MTA2NDI5NTQ4OQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjM0NDQ4MTIxMA==', 'latestArtifact': None}}
2024-07-30 17:43:32,185 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: defer
2024-07-30 17:43:32,185 INFO    SenderThread:13985 [sender.py:send_request_defer():610] handle sender defer: 9
2024-07-30 17:43:32,186 INFO    SenderThread:13985 [dir_watcher.py:finish():358] shutting down directory watcher
2024-07-30 17:43:32,594 INFO    SenderThread:13985 [dir_watcher.py:finish():388] scan: /Users/seongyeon/Desktop/AI/AIFFEL/MLOps/model_registry_wandb/wandb/run-20240730_174324-9zq9nl3o/files
2024-07-30 17:43:32,594 INFO    SenderThread:13985 [dir_watcher.py:finish():402] scan save: /Users/seongyeon/Desktop/AI/AIFFEL/MLOps/model_registry_wandb/wandb/run-20240730_174324-9zq9nl3o/files/requirements.txt requirements.txt
2024-07-30 17:43:32,594 INFO    SenderThread:13985 [dir_watcher.py:finish():402] scan save: /Users/seongyeon/Desktop/AI/AIFFEL/MLOps/model_registry_wandb/wandb/run-20240730_174324-9zq9nl3o/files/config.yaml config.yaml
2024-07-30 17:43:32,597 INFO    SenderThread:13985 [dir_watcher.py:finish():402] scan save: /Users/seongyeon/Desktop/AI/AIFFEL/MLOps/model_registry_wandb/wandb/run-20240730_174324-9zq9nl3o/files/wandb-summary.json wandb-summary.json
2024-07-30 17:43:32,599 INFO    SenderThread:13985 [dir_watcher.py:finish():402] scan save: /Users/seongyeon/Desktop/AI/AIFFEL/MLOps/model_registry_wandb/wandb/run-20240730_174324-9zq9nl3o/files/conda-environment.yaml conda-environment.yaml
2024-07-30 17:43:32,601 INFO    SenderThread:13985 [dir_watcher.py:finish():402] scan save: /Users/seongyeon/Desktop/AI/AIFFEL/MLOps/model_registry_wandb/wandb/run-20240730_174324-9zq9nl3o/files/wandb-metadata.json wandb-metadata.json
2024-07-30 17:43:32,601 INFO    SenderThread:13985 [sender.py:transition_state():614] send defer: 10
2024-07-30 17:43:32,602 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: poll_exit
2024-07-30 17:43:32,602 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: defer
2024-07-30 17:43:32,604 INFO    HandlerThread:13985 [handler.py:handle_request_defer():184] handle defer: 10
2024-07-30 17:43:32,604 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: defer
2024-07-30 17:43:32,604 INFO    SenderThread:13985 [sender.py:send_request_defer():610] handle sender defer: 10
2024-07-30 17:43:32,604 INFO    SenderThread:13985 [file_pusher.py:finish():169] shutting down file pusher
2024-07-30 17:43:33,062 INFO    wandb-upload_0:13985 [upload_job.py:push():130] Uploaded file /Users/seongyeon/Desktop/AI/AIFFEL/MLOps/model_registry_wandb/wandb/run-20240730_174324-9zq9nl3o/files/config.yaml
2024-07-30 17:43:33,067 INFO    wandb-upload_1:13985 [upload_job.py:push():130] Uploaded file /Users/seongyeon/Desktop/AI/AIFFEL/MLOps/model_registry_wandb/wandb/run-20240730_174324-9zq9nl3o/files/requirements.txt
2024-07-30 17:43:33,137 INFO    wandb-upload_2:13985 [upload_job.py:push():130] Uploaded file /Users/seongyeon/Desktop/AI/AIFFEL/MLOps/model_registry_wandb/wandb/run-20240730_174324-9zq9nl3o/files/wandb-summary.json
2024-07-30 17:43:33,171 INFO    wandb-upload_3:13985 [upload_job.py:push():130] Uploaded file /Users/seongyeon/Desktop/AI/AIFFEL/MLOps/model_registry_wandb/wandb/run-20240730_174324-9zq9nl3o/files/conda-environment.yaml
2024-07-30 17:43:33,299 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: keepalive
2024-07-30 17:43:33,300 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-30 17:43:33,300 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: poll_exit
2024-07-30 17:43:33,376 INFO    Thread-11 (_thread_body):13985 [sender.py:transition_state():614] send defer: 11
2024-07-30 17:43:33,377 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: defer
2024-07-30 17:43:33,377 INFO    HandlerThread:13985 [handler.py:handle_request_defer():184] handle defer: 11
2024-07-30 17:43:33,377 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: defer
2024-07-30 17:43:33,377 INFO    SenderThread:13985 [sender.py:send_request_defer():610] handle sender defer: 11
2024-07-30 17:43:33,377 INFO    SenderThread:13985 [file_pusher.py:join():175] waiting for file pusher
2024-07-30 17:43:33,377 INFO    SenderThread:13985 [sender.py:transition_state():614] send defer: 12
2024-07-30 17:43:33,378 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: defer
2024-07-30 17:43:33,378 INFO    HandlerThread:13985 [handler.py:handle_request_defer():184] handle defer: 12
2024-07-30 17:43:33,378 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: defer
2024-07-30 17:43:33,378 INFO    SenderThread:13985 [sender.py:send_request_defer():610] handle sender defer: 12
2024-07-30 17:43:33,378 INFO    SenderThread:13985 [file_stream.py:finish():601] file stream finish called
2024-07-30 17:43:33,592 INFO    SenderThread:13985 [file_stream.py:finish():605] file stream finish is done
2024-07-30 17:43:33,592 INFO    SenderThread:13985 [sender.py:transition_state():614] send defer: 13
2024-07-30 17:43:33,592 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: defer
2024-07-30 17:43:33,592 INFO    HandlerThread:13985 [handler.py:handle_request_defer():184] handle defer: 13
2024-07-30 17:43:33,593 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: defer
2024-07-30 17:43:33,593 INFO    SenderThread:13985 [sender.py:send_request_defer():610] handle sender defer: 13
2024-07-30 17:43:33,593 INFO    SenderThread:13985 [sender.py:transition_state():614] send defer: 14
2024-07-30 17:43:33,593 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: defer
2024-07-30 17:43:33,593 DEBUG   SenderThread:13985 [sender.py:send():379] send: final
2024-07-30 17:43:33,593 INFO    HandlerThread:13985 [handler.py:handle_request_defer():184] handle defer: 14
2024-07-30 17:43:33,594 DEBUG   SenderThread:13985 [sender.py:send():379] send: footer
2024-07-30 17:43:33,594 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: defer
2024-07-30 17:43:33,594 INFO    SenderThread:13985 [sender.py:send_request_defer():610] handle sender defer: 14
2024-07-30 17:43:33,594 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-30 17:43:33,595 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: server_info
2024-07-30 17:43:33,595 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: poll_exit
2024-07-30 17:43:33,595 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: poll_exit
2024-07-30 17:43:33,595 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: server_info
2024-07-30 17:43:33,597 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: get_summary
2024-07-30 17:43:33,597 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: sampled_history
2024-07-30 17:43:33,598 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-30 17:43:33,782 DEBUG   SenderThread:13985 [sender.py:send_request():406] send_request: poll_exit
2024-07-30 17:43:33,783 INFO    MainThread:13985 [wandb_run.py:_footer_history_summary_info():4016] rendering history
2024-07-30 17:43:33,783 INFO    MainThread:13985 [wandb_run.py:_footer_history_summary_info():4048] rendering summary
2024-07-30 17:43:33,783 INFO    MainThread:13985 [wandb_run.py:_footer_sync_info():3975] logging synced files
2024-07-30 17:43:33,784 DEBUG   HandlerThread:13985 [handler.py:handle_request():158] handle_request: shutdown
2024-07-30 17:43:33,784 INFO    HandlerThread:13985 [handler.py:finish():882] shutting down handler
2024-07-30 17:43:34,598 INFO    WriterThread:13985 [datastore.py:close():296] close: /Users/seongyeon/Desktop/AI/AIFFEL/MLOps/model_registry_wandb/wandb/run-20240730_174324-9zq9nl3o/run-9zq9nl3o.wandb
2024-07-30 17:43:34,788 INFO    SenderThread:13985 [sender.py:finish():1615] shutting down sender
2024-07-30 17:43:34,788 INFO    SenderThread:13985 [file_pusher.py:finish():169] shutting down file pusher
2024-07-30 17:43:34,788 INFO    SenderThread:13985 [file_pusher.py:join():175] waiting for file pusher
